user_reputation,reply_count,thumbs_up,thumbs_down,best_score,text,stars
1,0,0,0,100,Would this work as well with Chicken Breasts?,3
10,0,0,0,100,Everyone looked at it funny and then had seconds!  A winner.,5
1,0,0,0,100,"This recipe was good. I used beef broth in place of the water and the boullion and also only used half of the amount called for, for a thicker soup. The flavor was rather mild and could use some spice, but it was good. I added velveeta cubes on top, that melted over the soup, which greatly enhanced the soup! Makes tasty leftovers too.",4
1,0,1,0,619,Delicious! I used every ingredient and I wouldn’t change a thing! Loved it!,5
1,0,0,0,100,Very good.  I increased the receipe ingredients to make it deep disn.  Of course I increased the cooking time.  I also added 1 tsp cinnamon to the syrup mix for a more thanksgiving/fall flavor.,5
20,0,1,0,193,"I tried this recipe for the first time but it will definitely not be the last. This has become one of my favorite rhubarb recipes. It&#39;s sweet, creamy and a touch of tart. the recipe is so easy to make. i highly recommend trying this recipe.",5
1,0,0,0,100,I made this last week-it was wonderful! My only mistake was to put the jello and hot water into a metal bowl. For some reason it did not dissolve well and when I added the yogurt it globbed up. But it still tasted fantastic! I am sure lemon or strawberry would also be great!,0
1,0,0,0,100,Very rich but delicious!  My family loved it.,5
1,0,0,0,100,Made this for dinner tonight.  We all agreed that it&#39;s really good.  Definately will make it again but will tweak it just a little w/ extra cheese and more seasoning -- Italian blend maybe.  The flavor was just a little bland for us.  I used regular lasagna noodles and they worked just fine.  A keeper.,5
1,0,2,0,253,Pork chops aren&#39;t always my first choice but love this recipe.  Whole family enjoys it.,5
1,0,1,0,193,"Fabulous bread. I was out of milk so used 1/2 c nonfat plain Greek yogurt    1/2 t baking soda. Also I didn&#39;t use the lemon rind, but with the lemon glaze it was VERY (deliciously) lemony. I did heat the glaze until the sugar dissolved. Only baked it for 35 minutes (but split the recipe into 2 smaller pans).This was the best sweet bread I have ever tasted!  Was so light - we ate two loaves in one afternoon (Mom and 3 kids!). Will definitely make it again.",5
1,0,0,0,100,Easy recipe made a great hearty flavorful soup! I will definitely make again!,5
10,0,0,1,100,"This was very good.  I used regular lime gelatin, not sugar-free, since the sugar-free gelatins always take forever to dissolve completely.  The pie was very tasty and looked cool and lovely.  I brought it to a club meeting and it disappeared almost immediately!",4
1,0,0,0,100,It was very tasty.,5
1,0,0,0,100,This recipe was so quick and easy and best of all it was delicious. It tasted even better the next day just like real lasagna. Love it:),0
20,0,0,0,100,This is a very tasty soup! The ham and bacon combination really put it over the top! One of our favorite potato soups I have tried!,5
1,0,0,0,100,Ann do you put the bread dough in the warm oven to rise my e-mail is owen.jc@yahoo.com,0
1,0,0,0,100,ww 13 points,5
1,0,0,0,100,We LOVE this lasagna.  We do all beef since we&#39;re not big sausage fans. It&#39;s so delicious and has ruined us to other lasagna&#39;s.,5
1,0,0,0,100,Very easy to make and they were gone in a flash!,5
1,0,0,0,100,"Used ham instead of bacon, it&#39;s a keeper!",4
1,0,0,0,100," fatfree butter, isn´t that an oxymoron?",0
1,1,7,3,686,The recipe says it makes 5 dozen bars.  How does a 15x10 pan make 5 dozen bars???,0
1,0,0,0,100,"This recipe is a family favorite! Also, I took it to a potluck gathering, and it was a huge hit. Great flavor! You won&#39;t be disappointed, so go ahead and give it a try!",5
1,0,2,0,253,This is my 3rd time making this awesome dish!  I had to look for it on the internet and found you because I remembered the recipe from before. I really enjoy these Chicken Fajitas??,5
1,0,0,0,100,Make it for most holidays.  Never any leftover.  Great taste and easy to prepare.,5
1,0,0,0,100,This is a regular holiday and special occasion recipe at our house! My daughter has already requested this and the Golden Potato Casserole for Thanksgiving!,5
1,0,0,0,100,LOVE this recipe! Low carb (I&#39;m diabetic) and so easy to sub lowfat ingredients.I made mine with low fat cheeses and ground turkey breast. Everyone loved it!,5
0,0,1,0,193,Fabulous and tasty. Easy to make. My kids wanted seconds. Followed the recipe.,5
10,0,0,0,100,"My husband and I thought these enchiladas were amazing! This was my first time making the sauce from scratch, it was easy and great tasting. We are garlic lovers and the garlic shines in this dish not over powering but it has the spotlight next to the sauce. Only thing i changed is the meat. My husband does not like ground beef so i used ground lamb. It&#39;s  much more tender and with the spices you cant taste the lamb witch is good for me.",5
1,0,0,0,100,"Loved the soup,! I will cut back on the water next time, just for more flavor. I added sliced fresh mushrooms to mine. I may try to add pasta next time instead of the tortellini jut to see how it taste .....",5
1,0,0,0,100,"This recipe turned out perfectly. I followed the recipe with one exception, I didn&#39;t have a 9&#34; pan so I used a 9.5&#34; pan. I have a gas convection oven and  cooked at the lowest cooking time and it turned out perfectly.",5
1,0,4,0,329,This recipe is absolutely amazing. I found this recipe 4 years ago when I had moved out on my own into my new house. This is my fourth time making it and it seems to get better every time!!!!! Good job taste of home!,5
1,0,3,0,297,"I just made this according to the recipe, was worried the onion would be too strong or that there would be too earthy of a flavor with the mushrooms. Boy was I wrong! It was delicious and perfect. It was like a thick gravy. I&#39;m going to serve it over biscuits next time. Yummy!",5
1,0,2,0,253,Long back my aunt made a shepherds pie-guess that was some 34 or 37 years back-never had shepherds pie since then-loved it then and am happy that I was reminded of those days and -lovely recipe-yummy.thanks,5
1,0,6,1,604,"I never write reviews but these are AMAZING. In fact this is the first review I have ever written because I never think it’s worth it. But these cookies are worth writing a review for. If you are thinking about making them, DO IT.",5
1,0,0,0,100,This is still a 5 star. Having it for Christmas Dinner this year per family request.,5
1,0,0,0,367,Fabulous!,0
1,0,4,0,329,These bars are so moist! I used 2 cups of powdered and a tad of  milk to give it the right consistency. It needs very little icing because the bars are so good. I had leftover icing.,5
1,0,0,0,100,It needs something to make it a little zippy. Next time I may add some peppers and mustard.,5
1,0,0,0,100,"This is so good! How can anyone think it&#39;s boring???!! Satisfying &amp; comfort food at it&#39;s best.  Every time I make it, someone wants the recipe, made it for a party &amp; handed out 4 or 5 copies.  I use turkey bacon from a local shop, only 5 slices since there is plenty of ham.  I also use whatever cheese I have on hand, it&#39;s good with mexican or mont jack mixes.  You can use more vegs, I tweak it every time I make it according to what&#39;s in the fridge, very forgiving recipe.  Thanks!",5
20,0,0,0,100,This cake is so easy to make! It&#39;s top off a meal nicely. Old-fashioned goodness!!,5
1,0,0,0,100,This was absolutely delicious!!! Will make again very soon :),5
1,0,0,0,100,I&#39;m always looking for new macaroni salad recipes.  My family loves pasta but not the classic mustard/mayo based mac salad.  This recipe for a HUGE hit with my picky family.  The flavors blend together well once you give it time to sit together.,5
1,0,0,0,100,This was a great recipe to use up zucchini.  I would make this again.,4
1,0,0,0,100,The BEST rhubarb recipe you will EVER taste!,5
1,0,1,1,142,I always come back to these.  Light texture and made with common pantry items like vegetable oil.  I put nuts on the tops of these muffins right before baking and it gives a great texture.  I share these with my toddler and I just eat the nutty tops myself.  Win win.,5
1,0,2,0,253,"Beth, use the vegan ground meat substitute from the frozen food section of your market. You honestly can’t tell the difference.  I also use vegetable stock instead of beef stock or boullion when I make this for my boyfriend’s daughter who is vegan.  This tip also works for chili too.",0
1,0,0,0,100,"I can&#39;t wait for Christmas! I will surely prepare this lasagna for dinner with the use of bentilia to substitute the noddles used  for healthier Christmas eve dinner, and of course to enjoy the dinner without hearing the kids complain.",4
